"Cislo faktury";"Dodavatel";"Kod partnera";"Cislo faktury dodavatele";"Typ dokladu";"Variabilni symbol";"Castka";"Mena";"Datum vystaveni";"Datum prijeti";"Datum splatnosti";"Datum uhrady";"Ucel platby";"Uhrada cizi mena";"Castka cizi mena";"Cizi mena ID";"Cislo radku";"Castka bez DPH - radek";"Castka - radek"
1200001239;"Wolters Kluwer ČR, a.s.";"01118-01";9912260019;"F";9912260019;671;"CZK";2012-04-05;2012-04-10;2012-04-19;2012-04-20;"ASPI-Služby, přefakturace kurýrních nákladů - březen 2012 - k 332/026/2007";671;671;"0023606f-e733-414a-82da-4cb7156e818b";1;671.00;671.00
1200001240;"Ing. Petr Kremla";"02352-01";120100003;"F";120100003;302400;"CZK";2012-04-05;2012-04-11;2012-04-26;2012-04-30;"poradenské služby za 3/2012";302400;302400;"0023606f-e733-414a-82da-4cb7156e818b";1;302400.00;302400.00
1200001241;"TSM, spol. s r.o.";"00087-01";1003194001;"Z";1003194001;1800;"CZK";2012-04-11;2012-04-11;2012-04-25;2012-04-16;"Seminář";1800;1800;"0023606f-e733-414a-82da-4cb7156e818b";1;1800.00;1800.00
1200001242;"Vodafone Czech Republic a.s.";"00468-01";251903675;"F";251903675;8939;"CZK";2012-04-04;2012-04-11;2012-04-22;2012-04-16;"hlasové služby za 3/2012";8939;8939;"0023606f-e733-414a-82da-4cb7156e818b";1;8939.00;8939.00
1200001243;"T-Mobile Czech Republic a.s.";"01169-01";17930412;"F";9950299539;119234;"CZK";2012-04-01;2012-04-11;2012-04-19;2012-04-16;"hovorné za 3/2012";119234;119234;"0023606f-e733-414a-82da-4cb7156e818b";1;119234.00;119234.00
1200001244;"O2 Czech Republic a.s.";"00005-01";514834955;"F";514834955;9248;"CZK";2012-04-05;2012-04-11;2012-05-23;2012-04-20;"UTS za 3/2012";9248;9248;"0023606f-e733-414a-82da-4cb7156e818b";1;9248.00;9248.00
1200001245;"O2 Czech Republic a.s.";"00005-01";514816003;"F";514816003;9920,75;"CZK";2012-04-05;2012-04-11;2012-05-23;2012-04-20;"přípojka, digitální linka ISDN za 3/2012";9920,75;9920,75;"0023606f-e733-414a-82da-4cb7156e818b";1;9920.75;9920.75
1200001246;"O2 Czech Republic a.s.";"00005-01";14188433;"F";14188433;307081,85;"CZK";2012-04-04;2012-04-11;2012-05-04;2012-04-30;"služby IP VPN za 3/2012 - dle sml. 332/009-3/2012";307081,85;307081,85;"0023606f-e733-414a-82da-4cb7156e818b";1;307081.85;307081.85
1200001247;"O2 Czech Republic a.s.";"00005-01";14188428;"F";14188428;2465628,52;"CZK";2012-04-04;2012-04-11;2012-05-04;2012-04-30;"Internet OnLine Fixed - pevné připojení, služby IP VPN za 3/2012 - ke sml. prov. 59D/2011 ke sml. č. 332/042/2011";2465628,52;2465628,52;"0023606f-e733-414a-82da-4cb7156e818b";1;2465628.52;2465628.52
1200001248;"COMPLETE CZ , spol. s r.o.";"01936-01";"12FS00173";"F";1200173;236696,4;"CZK";2012-04-02;2012-04-11;2012-05-02;2012-04-25;"servisní prohlídka klimatizačních jednotek za 1/Q 2012 - dle sml. 332/049/2009";236696,4;236696,4;"0023606f-e733-414a-82da-4cb7156e818b";1;236696.40;236696.40
1200001249;"TELECOM  ALARM , spol. s r.o.";"02321-01";1200029;"F";1200029;21060;"CZK";2012-04-05;2012-04-11;2012-04-19;2012-04-23;"demontáž prvků EZS";21060;21060;"0023606f-e733-414a-82da-4cb7156e818b";1;21060.00;21060.00
1200001250;"TELECOM  ALARM , spol. s r.o.";"02321-01";1200030;"F";1200030;11100;"CZK";2012-04-05;2012-04-11;2012-04-19;2012-04-17;"demontáž prvků EZS";11100;11100;"0023606f-e733-414a-82da-4cb7156e818b";1;11100.00;11100.00
1200001251;"Artlingua a.s.";"00096-01";1211000121;"F";1211000121;655,2;"CZK";2012-04-05;2012-04-11;2012-04-19;2012-04-18;"překlad č. 16 se soudním ověřením";655,2;655,2;"0023606f-e733-414a-82da-4cb7156e818b";1;655.20;655.20
1200001252;"Institut pro veřejnou správu Praha";"03883-01";"18480/2012";"F";500001391;2200;"CZK";2012-04-05;2012-04-11;2012-04-26;2012-04-16;"Seminář";2200;2200;"0023606f-e733-414a-82da-4cb7156e818b";1;2200.00;2200.00
1200001253;"Institut pro veřejnou správu Praha";"03883-01";"18467/2012";"F";500001190;2200;"CZK";2012-04-05;2012-04-11;2012-04-26;2012-04-16;"Seminář";2200;2200;"0023606f-e733-414a-82da-4cb7156e818b";1;2200.00;2200.00
1200001254;"LINDE PRAHA, a.s.";"02211-01";61221308;"F";61221308;2148,3;"CZK";2012-03-30;2012-04-11;2012-04-20;2012-04-16;"Nákup odborné publikace pro odb. 35";2148,3;2148,3;"0023606f-e733-414a-82da-4cb7156e818b";1;2148.30;2148.30
1200001255;"OK TRADE full service s.r.o.";"03451-01";201217;"F";201217;72748;"CZK";2012-04-06;2012-04-11;2012-04-27;2012-04-20;"servisní práce - tiskárny za 3/2012 - k 332/129/2006";72748;72748;"0023606f-e733-414a-82da-4cb7156e818b";1;72748.00;72748.00
1200001256;"WME Data a.s.";"00275-01";20120149;"F";20120149;28519;"CZK";2012-04-06;2012-04-11;2012-04-26;2012-04-20;"materiál k VT - sml. 24/002/1998";28519;28519;"0023606f-e733-414a-82da-4cb7156e818b";1;28519.00;28519.00
1200001257;"WME Data a.s.";"00275-01";20120150;"F";20120150;37070;"CZK";2012-04-06;2012-04-11;2012-04-26;2012-04-20;"materiál k VT - ke sml. 24/002/1998";37070;37070;"0023606f-e733-414a-82da-4cb7156e818b";1;37070.00;37070.00
1200001258;"UPC ČR a.s.";"00121-01";38085031;"F";38085031;7608;"CZK";2012-04-01;2012-04-11;2012-04-15;2012-04-17;"UPC kabelová televize";7608;7608;"0023606f-e733-414a-82da-4cb7156e818b";1;7608.00;7608.00
1200001259;"P a Č - Prádelna a čistírna, s.r.o.";"02225-01";"2012-201088";"F";2012201088;1009;"CZK";2012-04-11;2012-04-11;2012-05-02;2012-04-20;"praní prádla pro ubytovací zařízení Voctářova";1009;1009;"0023606f-e733-414a-82da-4cb7156e818b";1;841.00;1009.20
1200001259;"P a Č - Prádelna a čistírna, s.r.o.";"02225-01";"2012-201088";"F";2012201088;1009;"CZK";2012-04-11;2012-04-11;2012-05-02;2012-04-20;"praní prádla pro ubytovací zařízení Voctářova";1009;1009;"0023606f-e733-414a-82da-4cb7156e818b";2;-0.20;-0.20
1200001260;"Skřivánek s.r.o.";"05969-02";125006761;"F";125006761;4290;"CZK";2012-04-06;2012-04-12;2012-05-06;2012-05-07;"FM 2 - TA Bi-Fond překlad Čj - Aj (ze všech programů).";4290;4290;"0023606f-e733-414a-82da-4cb7156e818b";1;4290.00;4290.00
1200001261;"František Pacholík";"00259-01";20123353;"F";20123353;78704;"CZK";2012-04-10;2012-04-12;2012-04-24;2012-04-18;"Letenky";78704;78704;"0023606f-e733-414a-82da-4cb7156e818b";1;78704.00;78704.00
1200001262;"František Pacholík";"00259-01";20125131;"F";20125131;8600;"CZK";2012-04-06;2012-04-12;2012-04-20;2012-04-18;"Letenky";8600;8600;"0023606f-e733-414a-82da-4cb7156e818b";1;8600.00;8600.00
1200001263;"Pražské služby a.s.";"00989-01";1211014715;"F";1211014715;2634;"CZK";2012-04-05;2012-04-12;2012-04-26;2012-04-18;"svoz a zneškodnění odpadu - Letenská 9";2634;2634;"0023606f-e733-414a-82da-4cb7156e818b";1;2634.00;2634.00
1200001264;"Pražské služby a.s.";"00989-01";1211016491;"F";1211016491;66021;"CZK";2012-04-05;2012-04-12;2012-04-26;2012-04-18;"svoz a zneškodnění odpadu - Letenská 15";66021;66021;"0023606f-e733-414a-82da-4cb7156e818b";1;66021.00;66021.00
1200001265;"Pražské služby a.s.";"00989-01";1211015606;"F";1211015606;12799;"CZK";2012-04-05;2012-04-12;2012-04-26;2012-04-20;"Nákup služeb - svoz a zneškodnění odpadu II. Q. 2012 - MF  Legerova 69";12799;12799;"0023606f-e733-414a-82da-4cb7156e818b";1;12799.00;12799.00
1200001266;"Pražské služby a.s.";"00989-01";1211015127;"F";1211015127;948;"CZK";2012-04-05;2012-04-12;2012-04-26;2012-04-23;"svoz a zneškodnění odpadu Hybernská 2.Q 2012";948;948;"0023606f-e733-414a-82da-4cb7156e818b";1;948.00;948.00
1200001267;"Pražské služby a.s.";"00989-01";1211015466;"F";1211015466;27974;"CZK";2012-04-05;2012-04-12;2012-04-26;2012-05-02;"svoz a zneškodnění odpadu Janovského 2.Q 2012";27974;27974;"0023606f-e733-414a-82da-4cb7156e818b";1;27974.00;27974.00
1200001268;"Pražská energetika, a.s.";"00021-01";9032189682;"F";9032189682;1533,54;"CZK";2012-04-06;2012-04-12;2012-04-27;2012-04-23;"vyúčtování PRE 3/2012 Hybernská";1533,54;1533,54;"0023606f-e733-414a-82da-4cb7156e818b";1;1533.54;1533.54
1200001269;"Pražská energetika, a.s.";"00021-01";4052113502;"Z";4052113502;23000;"CZK";2012-04-06;2012-04-12;2012-05-08;2012-04-23;"záloha PRE 5/2012 Hybernská";23000;23000;"0023606f-e733-414a-82da-4cb7156e818b";1;23000.00;23000.00
1200001270;"Pražská energetika, a.s.";"00021-01";9032189429;"D";9032189429;-71255,92;"CZK";2012-04-06;2012-04-12;2012-04-20;2012-04-19;"vyúčtování PRE 3/2012 Janovského - dobropis!";71255,92;71255,92;"0023606f-e733-414a-82da-4cb7156e818b";1;-71255.92;-71255.92
1200001271;"Pražská energetika, a.s.";"00021-01";4052113593;"Z";4052113593;277000;"CZK";2012-04-06;2012-04-12;2012-05-08;2012-04-23;"záloha PRE 5/2012 Janovského";277000;277000;"0023606f-e733-414a-82da-4cb7156e818b";1;277000.00;277000.00
1200001272;"Pražská energetika, a.s.";"00021-01";83770700;"F";30155703;2764;"CZK";2012-04-10;2012-04-12;2012-04-27;2012-04-26;"vyúčt.elektřiny za byt Na Maninách - období 12.4.2011 -3.4.2012";2764;2764;"0023606f-e733-414a-82da-4cb7156e818b";2;2764.00;2764.00
1200001273;"Pražská energetika, a.s.";"00021-01";83770700;"Z";30155703;4640;"CZK";2012-04-10;2012-04-12;2012-04-27;2012-04-26;"záloha na spotřebu elektřiny - byt č. 22, Na Maninách 1424, Praha 7-Holešovice";4640;4640;"0023606f-e733-414a-82da-4cb7156e818b";1;4640.00;4640.00
1200001274;"Pražská energetika, a.s.";"00021-01";9032189425;"D";9032189425;-33111,37;"CZK";2012-04-06;2012-04-12;2012-04-20;2012-04-19;"vrácení přeplatku za spotřebu elektřiny za 3/2012- Letenská 15";33111,37;33111,37;"0023606f-e733-414a-82da-4cb7156e818b";1;-33111.37;-33111.37
1200001275;"Pražská energetika, a.s.";"00021-01";4052113492;"Z";4052113492;587000;"CZK";2012-04-06;2012-04-12;2012-05-08;2012-04-18;"záloha na spotřebu elektřiny na 5/2012- Letenská 15";587000;587000;"0023606f-e733-414a-82da-4cb7156e818b";1;587000.00;587000.00
1200001276;"Pražská energetika, a.s.";"00021-01";9032189426;"D";9032189426;-432818,59;"CZK";2012-04-06;2012-04-12;2012-04-20;2012-04-19;"vrácení přeplatku za spotřebu elektřiny za elektrootop 3/2012- Letenská 15";432818,59;432818,59;"0023606f-e733-414a-82da-4cb7156e818b";1;-432818.59;-432818.59
1200001277;"Pražská energetika, a.s.";"00021-01";4052113493;"Z";4052113493;783000;"CZK";2012-04-06;2012-04-12;2012-05-08;2012-04-18;"záloha na spotřebu elektřiny na elektrootop za 5/2012- Letenská 15";783000;783000;"0023606f-e733-414a-82da-4cb7156e818b";1;783000.00;783000.00
1200001278;"Pražská energetika, a.s.";"00021-01";83732332;"D";11364088;-107470;"CZK";2012-04-04;2012-04-12;2012-05-04;2012-04-23;"Vrácení přeplatku za spotřebu elektřiny - Legerova 69 (provoz budovy)";107470;107470;"0023606f-e733-414a-82da-4cb7156e818b";1;-107470.00;-107470.00
1200001279;"Pražská energetika, a.s.";"00021-01";9032189088;"D";9032189088;-239403,16;"CZK";2012-04-06;2012-04-12;2012-04-20;2012-04-19;"3/2012 vyúčtování za spotřebu elektřiny - Voctářova - dobropis";7596,84;239403,16;"0023606f-e733-414a-82da-4cb7156e818b";1;-39398.92;-47280.60
1200001279;"Pražská energetika, a.s.";"00021-01";9032189088;"D";9032189088;-239403,16;"CZK";2012-04-06;2012-04-12;2012-04-20;2012-04-19;"3/2012 vyúčtování za spotřebu elektřiny - Voctářova - dobropis";7596,84;239403,16;"0023606f-e733-414a-82da-4cb7156e818b";2;-192122.56;-192122.56
1200001280;"Pražská energetika, a.s.";"00021-01";4052113043;"Z";4052113043;241000;"CZK";2012-04-06;2012-04-12;2012-05-08;2012-04-20;"5/2012 záloha na spotřebu elektřiny - Voctářova";241000;241000;"0023606f-e733-414a-82da-4cb7156e818b";1;241000.00;241000.00
1200001281;"Pražská plynárenská, a.s.";"00986-02";1412004438;"D";4081940321;-125741;"CZK";2012-04-10;2012-04-12;2012-04-26;2012-04-27;"3/2012 vyúčtování za dodávku zemního plynu - Voctářova - dobropis";21259;125741;"0023606f-e733-414a-82da-4cb7156e818b";1;-20956.00;-25148.21
1200001281;"Pražská plynárenská, a.s.";"00986-02";1412004438;"D";4081940321;-125741;"CZK";2012-04-10;2012-04-12;2012-04-26;2012-04-27;"3/2012 vyúčtování za dodávku zemního plynu - Voctářova - dobropis";21259;125741;"0023606f-e733-414a-82da-4cb7156e818b";2;-100592.82;-100592.82
1200001281;"Pražská plynárenská, a.s.";"00986-02";1412004438;"D";4081940321;-125741;"CZK";2012-04-10;2012-04-12;2012-04-26;2012-04-27;"3/2012 vyúčtování za dodávku zemního plynu - Voctářova - dobropis";21259;125741;"0023606f-e733-414a-82da-4cb7156e818b";3;-0.03;-0.03
1200001282;"Unify s.r.o.";"00006-01";1141455586;"F";1141455586;162090;"CZK";2012-04-06;2012-04-12;2012-04-21;2012-04-20;"údržba systému Hicom 300 na 2/Q 2012";162090;162090;"0023606f-e733-414a-82da-4cb7156e818b";1;162090.00;162090.00
1200001283;"T-Mobile Czech Republic a.s.";"01169-01";17940412;"F";9152586570;7614;"CZK";2012-04-01;2012-04-12;2012-04-19;2012-04-20;"hovorné za 3/2012";7614;7614;"0023606f-e733-414a-82da-4cb7156e818b";1;7614.00;7614.00
1200001284;"O2 Czech Republic a.s.";"00005-01";514859592;"F";514859592;50177,21;"CZK";2012-04-05;2012-04-12;2012-05-23;2012-04-20;"hovorné za 3/2012";50177,21;50177,21;"0023606f-e733-414a-82da-4cb7156e818b";1;50177.21;50177.21
1200001285;"O2 Czech Republic a.s.";"00005-01";14188434;"F";14188434;7620;"CZK";2012-04-04;2012-04-12;2012-05-04;2012-04-30;"služby IP VPN Expres Komfort za 3/2012 - dle obj. 50/2011";7620;7620;"0023606f-e733-414a-82da-4cb7156e818b";1;7620.00;7620.00
1200001286;"O2 Czech Republic a.s.";"00005-01";14188431;"F";14188431;19920;"CZK";2012-04-04;2012-04-12;2012-05-04;2012-04-30;"digitální okruhy za 3/2012 - služba Ethernet Line - dle obj. 16/2012";19920;19920;"0023606f-e733-414a-82da-4cb7156e818b";1;19920.00;19920.00
1200001287;"O2 Czech Republic a.s.";"00005-01";14187920;"F";14187920;8537,93;"CZK";2012-04-04;2012-04-12;2012-05-04;2012-04-30;"digitální okruhy za 3/2012 - k prov. sml. 59D/2011 a k č. 332/042/2011";8537,93;8537,93;"0023606f-e733-414a-82da-4cb7156e818b";1;8537.93;8537.93
1200001288;"První certifikační autorita, a.s.";"00547-01";120100443;"F";120100443;317,12;"CZK";2012-03-31;2012-04-12;2012-04-30;2012-04-30;"archivní kvalifikovaná časová razítka - 795 ks - k 332/103/2011";317,12;317,12;"0023606f-e733-414a-82da-4cb7156e818b";1;317.12;317.12
1200001289;"První certifikační autorita, a.s.";"00547-01";120100444;"F";120100444;3351,6;"CZK";2012-03-31;2012-04-12;2012-04-30;2012-04-30;"certifikáty - 11 ks - březen 2012 - dle sml. 332/103/2011";3351,6;3351,6;"0023606f-e733-414a-82da-4cb7156e818b";1;3351.60;3351.60
1200001290;"První certifikační autorita, a.s.";"00547-01";120100447;"F";120100447;97200;"CZK";2012-03-31;2012-04-12;2012-05-03;2012-04-30;"pronájem klientských registračních autorit za 1/Q 2012 - k 332/146/2010";97200;97200;"0023606f-e733-414a-82da-4cb7156e818b";1;97200.00;97200.00
1200001291;"NEWTON Media, a.s.";"02250-01";61202757;"F";61202757;142440;"CZK";2012-04-10;2012-04-12;2012-05-01;2012-04-25;"dodání dat z elektronického archivu médií za 3/2012 - k 332/107/2007";142440;142440;"0023606f-e733-414a-82da-4cb7156e818b";1;142440.00;142440.00
1200001292;"NEWTON Media, a.s.";"02250-01";61202758;"F";61202758;29646;"CZK";2012-04-10;2012-04-12;2012-05-01;2012-04-25;"dodání dat z elektronického archivu médií za 3/2012 - k 403/104/2000";29646;29646;"0023606f-e733-414a-82da-4cb7156e818b";1;29646.00;29646.00
1200001293;"PRONIX, s.r.o.";"00873-01";"FO94646";"F";94646;48000;"CZK";2012-03-24;2012-04-12;2012-04-29;2012-04-30;"přestěhování UPS v objektu MF Janovského, objednávka č. 41/2012";48000;48000;"0023606f-e733-414a-82da-4cb7156e818b";1;48000.00;48000.00
1200001294;"České Radiokomunikace a.s.";"07576-01";4401610862;"F";4401610862;43832;"CZK";2012-04-01;2012-04-12;2012-04-22;2012-04-27;"služby datové KIVS/KIMF za 3/2012 dle Prov.sml-332/009-1/2012 ";43832;43832;"0023606f-e733-414a-82da-4cb7156e818b";1;43832.00;43832.00
1200001295;"Frederick s.r.o.";"03101-01";52012;"F";52012;1082387;"CZK";2012-03-28;2012-04-12;2012-04-18;2012-04-25;"demontáž a odstranění VZT potrubí Janovského v souvislosti s přípravou sídla GSA (4.etapa)  bude zaevidováno do majetku po ukončení celé akce";1082387;1082387;"0023606f-e733-414a-82da-4cb7156e818b";1;1082387.00;1082387.00
1200001296;"Jana Nováková, PhDr.";"01352-01";92012;"F";92012;3000;"CZK";2012-04-01;2012-04-12;2012-04-20;2012-04-17;"Výuka";3000;3000;"0023606f-e733-414a-82da-4cb7156e818b";1;3000.00;3000.00
1200001297;"Hexnerová Ivana, RNDr.";"00151-01";9203698;"Z";9203698;5800;"CZK";2012-04-11;2012-04-12;2012-04-15;2012-04-18;"Seminář";5800;5800;"0023606f-e733-414a-82da-4cb7156e818b";1;5800.00;5800.00
1200001298;"MIRRO s.r.o.";"07578-01";121000049;"F";121000049;72000;"CZK";2012-04-04;2012-04-12;2012-04-25;2012-04-23;"Výkon koordinátora BOZP na stavbě podle zákona č. 309/2006 Sb.";72000;72000;"0023606f-e733-414a-82da-4cb7156e818b";1;72000.00;72000.00
1200001299;"Ing. Ivan Kočárník, CSc.";"01817-01";10032012;"F";10032012;10000;"CZK";2012-04-06;2012-04-12;2012-04-16;2012-04-18;"poradenská činnost za 3/2012";10000;10000;"0023606f-e733-414a-82da-4cb7156e818b";1;10000.00;10000.00
1200001300;"KAST, spol. s r.o.";"00776-01";411200260;"F";411200260;5386;"CZK";2012-04-12;2012-04-12;2012-05-03;2012-04-26;"Servis a údržba kopírovacích strojů - výměna tonerů do kopírky (sekretariát ZŘO 62 - 5.patro) - objekt Voctářova";5386;5386;"0023606f-e733-414a-82da-4cb7156e818b";1;5386.00;5386.00
1200001301;"Hexnerová Ivana, RNDr.";"00151-01";9203723;"F";9203723;30600;"CZK";2012-04-12;2012-04-13;2012-04-20;2012-04-18;"Seminář";30600;30600;"0023606f-e733-414a-82da-4cb7156e818b";1;30600.00;30600.00
1200001302;"Skřivánek s.r.o.";"05969-02";125006917;"F";125006917;1026;"CZK";2012-04-10;2012-04-13;2012-05-10;2012-04-19;"překlad č. 23 - korektura angličtiny";1026;1026;"0023606f-e733-414a-82da-4cb7156e818b";1;1026.00;1026.00
1200001303;"Generální finanční ředitelství";"06204-02";1255100065;"Z";1255100065;10395;"CZK";2012-04-04;2012-04-13;2012-04-24;2012-04-19;"pronájem nebytových prostor (garáží) od GFŘ na nábř. Kpt. Jaroše - 2. čtvrtletí 2012  ";10395;10395;"0023606f-e733-414a-82da-4cb7156e818b";1;10395.00;10395.00
1200001304;"Generální finanční ředitelství";"06204-02";1255100064;"Z";1255100064;2625;"CZK";2012-04-04;2012-04-13;2012-04-24;2012-04-26;"záloha na služby spojené s pronájmem nebytového prostoru (archiv) nábř. Kpt. Jaroše na 3. Q 2012";2625;2625;"0023606f-e733-414a-82da-4cb7156e818b";1;2625.00;2625.00
1200001305;"Asseco Central Europe, a.s.";"00037-01";7251200844;"F";7251200844;607200;"CZK";2012-04-10;2012-04-13;2012-05-01;2012-04-25;"ARES - služby za 3/2012, ke smlouvě č. 332/054/2010";607200;607200;"0023606f-e733-414a-82da-4cb7156e818b";1;607200.00;607200.00
1200001306;"Pražská teplárenská a.s.";"02318-01";9110170090;"F";9110170090;293348,14;"CZK";2012-04-05;2012-04-13;2012-04-20;2012-04-23;"dodávky tepla 3/2012 Janovského";293348,14;293348,14;"0023606f-e733-414a-82da-4cb7156e818b";1;293348.14;293348.14
1200001307;"ALFA CLASSIC  a.s.";"00502-01";1120104751;"F";1120104751;5472;"CZK";2012-04-13;2012-04-13;2012-04-27;2012-04-20;"hygienický materiál pro ubytovací zařízení -  Voctářova 11";5472;5472;"0023606f-e733-414a-82da-4cb7156e818b";1;4560.00;5472.00
1200001308;"IBM Česká republika, spol. s r.o.";"00223-01";149562;"F";149562;17799746,26;"CZK";2012-04-05;2012-04-13;2012-05-03;2012-05-02;"IISSP 332/215/2008 ve s,yslu D11, Příloha č. 1 Podpora licencí, 2.Q/2012";17799746,26;17799746,26;"0023606f-e733-414a-82da-4cb7156e818b";1;17799746.26;17799746.26
1200001309;"PRK Partners s.r.o. advokátní kancelář";"07465-01";631120332;"F";631120332;2476770;"CZK";2012-04-10;2012-04-13;2012-05-02;2012-04-27;"právní služby - MUS - únor 2012";2476770;2476770;"0023606f-e733-414a-82da-4cb7156e818b";1;2476770.00;2476770.00
1200001310;"Nakladatelství SAGIT a.s.";"00155-01";610201231;"F";610201231;55;"CZK";2012-04-10;2012-04-16;2012-04-24;2012-04-18;"publikace ÚZ pro odd. 232";55;55;"0023606f-e733-414a-82da-4cb7156e818b";1;55.00;55.00
1200001311;"MOPLAST s.r.o.";"02029-01";2012019;"F";2012019;34000;"CZK";2012-04-02;2012-04-16;2012-04-16;2012-04-19;"odvoz a ekologická likvidace vyřazeného nábytku";34000;34000;"0023606f-e733-414a-82da-4cb7156e818b";1;34000.00;34000.00
1200001312;"Neil TERRY";"07598-01";202012;"F";202012;6000;"CZK";2012-03-28;2012-04-16;2012-04-28;2012-04-24;"Výuka";6000;6000;"0023606f-e733-414a-82da-4cb7156e818b";1;6000.00;6000.00
1200001313;"Chládek Pavel, JUDr.";"01145-01";120100286;"F";120100286;7170;"CZK";2012-04-12;2012-04-16;2012-04-25;2012-04-19;"Seminář";7170;7170;"0023606f-e733-414a-82da-4cb7156e818b";1;7170.00;7170.00
1200001314;"KONFERENCE """"VEŘEJNÉ ZAKÁZKY a PPP PROJEKTY""""";"07600-01";0;"Z";0;1100;"CZK";2012-04-13;2012-04-16;2012-04-30;2012-04-19;"Konference";1100;1100;"0023606f-e733-414a-82da-4cb7156e818b";1;1100.00;1100.00
1200001315;"Goldona s.r.o.";"07601-01";"5-04/2012";"F";5042012;180000;"CZK";2012-04-12;2012-04-16;2012-04-30;2012-04-24;"Školení obecných principů procesního řízení a jeho specifika v pdomínkách veř. správy v ČR""""";180000;180000;"0023606f-e733-414a-82da-4cb7156e818b";1;180000.00;180000.00
1200001316;"SEVT a.s.";"00003-01";"F213210569";"F";213210569;2508;"CZK";2012-04-10;2012-04-16;2012-04-24;2012-04-20;"publikace ÚZ";2508;2508;"0023606f-e733-414a-82da-4cb7156e818b";1;2508.00;2508.00
1200001317;"Helap s.r.o.";"00642-01";"FV635/2012";"F";1298635;9182;"CZK";2012-04-06;2012-04-16;2012-04-16;2012-04-19;"kancelářské potřeby";9182;9182;"0023606f-e733-414a-82da-4cb7156e818b";1;9182.00;9182.00
